lote_num,tiempo_inicio,tiempo_ciclo,tiempo_total_fab,defectos_espesor_irregular,defectos_burbujas,defectos_rebabas_mal_cortadas,defectos_deformaciones,defectos_rosca_no_funcional,defectos_roturas,defectos_volumen_incorrecto,defectos_espesor_incorrecto,defectos_totales_lote,fallos_acum_extrusora,fallos_acum_molde,fallos_acum_limpieza,fallos_acum_cuchilla,pct_petr,temp_fundido,uniformidad_calentamiento,tasa_enfriamiento,temp_ambiente
167,5416.090342571342,32.61320667108794,5448.70354924243,1,0,0,1,0,0,4,0,6,0,0,0,0,20,280,0.9558343190686135,0.924882534022843,24.690930383157056
168,5448.70354924243,32.224046913646816,5480.927596156077,0,0,0,2,0,1,3,0,6,0,0,0,0,50,270,0.8155046963002146,0.9212827198614402,21.502787631633637
169,5480.927596156077,33.42049557497285,5514.34809173105,1,0,0,2,0,0,3,0,6,0,0,0,0,50,250,1.1110719926478212,1.022817087071931,38.64147137362866
170,5514.34809173105,32.313827219556515,5546.661918950606,3,0,0,2,0,0,0,1,6,0,0,0,0,20,280,0.8434883422061846,1.0365176143718289,33.04358177538391
171,5546.661918950606,32.38223208498857,5579.044151035595,2,0,0,1,0,0,2,1,6,0,0,0,0,50,270,0.8002631629361661,1.0205522452583107,32.1346899111889
172,5579.044151035595,31.0,5610.044151035595,0,0,0,1,1,0,3,1,6,0,0,0,0,20,260,0.924885744745188,1.175331191113119,32.79363365538672
173,5610.044151035595,32.41077591476824,5642.454926950363,0,0,0,0,0,0,3,2,5,0,0,0,0,0,270,1.1813060658247658,1.117512899515632,39.92908427142822
174,5642.454926950363,35.65009197278778,5678.105018923151,0,0,0,2,0,0,3,1,6,0,0,0,0,0,250,0.8983467863582264,0.8654373930576958,36.72225566617636
175,5678.105018923151,31.53220926423637,5709.637228187387,1,0,0,2,0,1,2,0,6,0,0,0,0,50,270,1.0879862405731857,1.0869578716826864,31.907102282309463
176,5709.637228187387,31.0,5740.637228187387,2,0,0,2,0,0,2,0,6,0,0,0,0,20,280,0.9043870515735372,1.065775159239673,14.756497084879674
177,5740.637228187387,35.2956736229944,5775.932901810382,2,0,0,1,0,0,3,0,6,0,0,0,0,20,270,1.05958516087408,0.8715802553257007,35.510732485728354
178,5775.932901810382,31.709699242673196,5807.642601053055,3,0,0,0,1,0,2,0,6,0,0,0,0,20,280,0.8837895066432242,0.9441608153645136,16.81297927168223
179,5807.642601053055,33.28763034770691,5840.930231400762,2,0,0,0,0,0,3,1,6,0,0,0,0,50,280,0.9062243289968078,0.8398873506638266,17.596755429617296
180,5840.930231400762,32.9445686166664,5873.874800017428,1,0,0,0,1,0,3,1,6,0,0,0,0,50,270,1.1911971621975004,0.8605501059141967,13.738495587290533
181,5873.874800017428,33.3016711843602,5907.176471201788,1,0,1,0,0,0,1,3,6,0,0,0,0,50,260,1.1748189832091736,0.8390627812169983,14.8174335145622
182,5907.176471201788,33.12692700822936,5940.303398210018,0,0,0,1,0,0,1,4,6,0,0,0,0,50,260,0.81317842597064,0.8494416367416642,13.707958337895967
183,5940.303398210018,32.535821760647195,5972.839219970665,1,0,0,0,0,0,4,1,6,0,0,0,0,0,270,0.9097440159107345,1.1016040908456506,39.52312960724751
184,5972.839219970665,31.0,6003.839219970665,3,0,0,0,0,0,3,0,6,0,0,0,0,20,280,1.124293991185795,1.0409111267076994,22.86467530395209
185,6003.839219970665,33.50416870648769,6037.343388677153,2,0,0,1,0,0,1,2,6,0,0,0,0,50,250,0.977172137532644,0.9757558356039902,35.20949026992352
186,6037.343388677153,31.0,6068.343388677153,1,0,0,1,1,0,2,1,6,0,0,0,0,20,270,1.150457496662711,1.101755210495776,15.205288577425796
187,6068.343388677153,31.507747256435323,6099.851135933588,0,0,0,1,0,0,4,1,6,0,0,0,0,20,260,1.0610993910801099,1.1037843686280058,33.08036184343864
188,6099.851135933588,33.8814174333329,6133.732553366921,2,0,0,2,0,0,1,1,6,0,0,0,0,0,260,0.8834167164290238,0.8394120009321708,23.93575518739744
189,6133.732553366921,33.81316860589595,6167.545721972817,2,0,0,1,0,0,3,0,6,0,0,0,0,0,270,0.9406683319507486,0.9113114740414977,31.107229575132536
190,6167.545721972817,31.132456298585566,6198.678178271402,2,0,0,0,0,0,4,0,6,0,0,0,0,20,270,1.107545185403345,1.0835918353590204,28.72185903698059
191,6198.678178271402,35.330593906342074,6234.0087721777445,2,0,0,2,0,0,1,1,6,0,0,0,0,20,280,0.9505928789694199,0.8530049518585296,33.855468307407236
192,6234.0087721777445,33.651057143440084,6267.659829321185,0,0,0,1,2,0,2,1,6,0,0,0,0,50,250,0.8599585943430127,0.9268866897483812,31.63391014519317
193,6267.659829321185,31.647728835667294,6299.307558156852,3,0,0,0,0,0,3,0,6,0,0,0,0,50,270,0.9455747113784864,1.1554084298784653,37.88298231057102
194,6299.307558156852,33.661501576661976,6332.969059733514,2,0,0,1,0,0,3,0,6,0,0,0,0,20,270,0.9760258007834689,0.8342551232805054,21.892115249286125
195,6332.969059733514,31.22616246534926,6364.195222198863,2,0,0,2,0,0,2,0,6,0,0,0,0,20,280,1.1130366809675079,1.1105000959337725,31.616237998465547
196,6364.195222198863,31.0,6395.195222198863,1,0,0,1,0,0,4,0,6,0,0,0,0,0,270,0.837942616511189,1.1436794848908802,14.067914218821901
197,6395.195222198863,31.843061852919163,6427.038284051782,2,0,0,0,0,0,4,0,6,0,0,0,0,0,280,1.0424564658502293,1.1577064727934174,39.29244133999842
198,6427.038284051782,33.613466606181646,6460.651750657964,0,0,0,0,0,0,3,3,6,0,0,0,0,50,250,1.1344479532042833,0.8211603942711435,10.06751029199932
199,6460.651750657964,33.378843391807095,6494.030594049771,1,0,0,0,0,0,3,2,6,0,0,0,0,20,260,1.198782490641547,0.8345594755443116,13.567470060662888
200,6494.030594049771,35.51639326053191,6529.546987310303,1,0,0,2,0,0,1,2,6,0,0,0,0,20,270,1.1798477302224477,0.8996054054856691,39.23671511241935
201,6529.546987310303,31.38622072420003,6560.933208034503,0,0,0,0,0,0,4,2,6,0,0,0,0,20,260,0.9245626556701306,1.0684656439840057,29.326189101205166
202,6560.933208034503,31.291762479733734,6592.224970514237,0,0,0,0,1,0,3,2,6,0,0,0,0,0,250,1.1860818722682422,1.078858125322325,29.50954962571054
203,6592.224970514237,33.08498079812762,6625.309951312364,2,0,0,0,1,0,3,0,6,0,0,0,0,20,280,1.0759725108357103,0.8643326988751207,21.430161830925066
204,6625.309951312364,34.077412805686436,6659.387364118051,2,0,0,2,0,0,1,1,6,0,0,0,0,0,280,0.8918564840357444,0.9178870120769834,33.29079672262793
205,6659.387364118051,31.190833914759423,6690.57819803281,2,0,0,2,0,0,1,1,6,0,0,0,0,50,250,0.8626795178171154,1.0239322180759598,23.86608630832498
206,6690.57819803281,31.58254281347945,6722.16074084629,0,0,0,0,1,1,3,1,6,0,0,0,0,20,250,0.9291413799426506,1.061004668642878,30.11327975155785
207,6722.16074084629,31.17809699025929,6753.338837836549,1,0,0,0,0,0,4,1,6,0,0,0,0,0,270,1.1387688981096247,0.9864791438188995,20.111863827157265
208,6753.338837836549,31.27182204123983,6784.610659877789,1,0,0,1,0,0,4,0,6,0,0,0,0,50,270,0.9888152812174146,1.1126699302535226,32.11680328456738
209,6784.610659877789,34.0299773228362,6818.640637200625,4,0,0,1,0,0,0,1,6,0,0,0,0,50,270,0.9560572597449383,0.9364798222679516,34.74408959432155
210,6818.640637200625,32.055695738791655,6850.696332939417,2,0,0,2,0,0,2,0,6,0,0,0,0,50,270,1.1803657701786234,1.10252920489879,36.633585497214334
211,6850.696332939417,33.420407802582304,6884.116740741999,0,0,0,0,0,0,2,2,4,0,0,0,0,20,260,0.8313269314662108,0.8321539976040648,11.611752629062252
212,6884.116740741999,31.25750402028916,6915.374244762288,0,0,0,0,1,0,3,2,6,0,0,0,0,50,260,0.8056772937442026,1.000075059379939,22.108134452324755
213,6915.374244762288,31.0,6946.374244762288,1,0,0,1,1,0,2,1,6,0,0,0,0,20,280,1.0568120270433525,1.1411174616991941,16.711849311121423
214,6946.374244762288,31.06372007138816,6977.437964833676,0,0,0,1,0,0,4,1,6,0,0,0,0,0,270,0.8258702929381334,0.9947180412831593,19.02793470134983
215,6977.437964833676,32.214989163045175,7009.652953996721,2,0,0,0,0,0,4,0,6,0,0,0,0,0,280,1.162730136196844,0.9080597684905239,17.828882763943202
216,7009.652953996721,33.92526213417386,7043.578216130895,2,0,0,1,0,0,2,1,6,0,0,0,0,50,270,0.9686453048086618,0.9345381442144391,33.96755880129035
217,7043.578216130895,34.0254211379397,7077.603637268835,1,0,0,3,0,0,1,1,6,0,0,0,0,0,280,1.1774825396272282,0.81033439756263,21.4423548829854
218,7077.603637268835,32.77891069552061,7110.382547964356,0,0,0,0,2,0,3,1,6,0,0,0,0,0,260,1.152741579098389,0.8708961299749763,14.989846935545248
219,7110.382547964356,32.57939233189154,7142.961940296247,0,0,0,2,0,0,2,2,6,0,0,0,0,20,260,0.8398816799477434,0.9276788827618196,24.74160948576657
220,7142.961940296247,35.4833973265022,7178.445337622749,1,0,0,1,0,0,3,1,6,0,0,0,0,0,250,1.088260917724145,0.8253808171775457,31.79765176312366
221,7178.445337622749,34.236268850152555,7212.681606472902,0,0,0,3,0,0,2,1,6,0,0,0,0,50,250,1.1953587181086869,0.8236095339133856,24.372841007541446
222,7212.681606472902,31.0,7243.681606472902,3,0,0,0,0,0,2,1,6,0,0,0,0,50,270,0.9810084240544737,1.1655347158677198,13.085436683344529
223,7243.681606472902,31.0,7274.681606472902,4,0,0,0,0,0,2,0,6,0,0,0,0,20,280,1.1407320118064328,1.1539163542976636,23.323601887702296
224,7274.681606472902,36.64019751424894,7311.321803987151,1,0,0,0,0,0,1,4,6,0,0,0,0,0,260,0.8981025726140813,0.8431350511865802,39.3172563521463
225,7311.321803987151,31.0,7342.321803987151,3,0,0,1,0,0,2,0,6,0,0,0,0,50,250,0.848226106144058,1.0779763270186202,13.78864931525016
226,7342.321803987151,31.0,7373.321803987151,2,0,0,0,0,0,4,0,6,0,0,0,0,0,280,1.0367514836921252,1.173586519520259,30.47022344856931
227,7373.321803987151,31.0,7404.321803987151,4,0,0,0,0,0,1,1,6,0,0,0,0,0,280,1.1820588362966533,1.171955191072301,10.817796528719445
228,7404.321803987151,31.413580900908528,7435.735384888059,2,0,0,0,0,0,4,0,6,0,0,0,0,50,260,1.1581391681654312,0.9666831912394938,11.81274117007084
229,7435.735384888059,31.0,7466.735384888059,1,0,0,2,0,0,3,0,6,0,0,0,0,50,280,0.8563318850149434,1.1001505157694886,27.757649896667846
230,7466.735384888059,36.24557375475979,7502.980958642819,2,0,0,2,1,0,1,0,6,0,0,0,0,50,280,1.0631885009653317,0.8475016734461548,37.8962423731238
231,7502.980958642819,31.0,7533.980958642819,0,0,0,0,2,0,4,0,6,0,0,0,0,0,250,0.9742118780395252,1.0240422250113246,16.28130325321771
232,7533.980958642819,32.58625696906347,7566.567215611883,0,0,0,2,0,0,2,1,5,0,0,0,0,0,250,1.019150599092299,0.8832454757277717,10.24705261444305
233,7566.567215611883,32.79343579080614,7599.360651402689,0,0,0,1,0,0,4,1,6,0,0,0,0,0,260,1.1830235978895516,0.9519819594677869,28.61391548991963
234,7599.360651402689,31.0,7630.360651402689,0,0,0,0,0,0,6,0,6,0,0,0,0,0,250,0.9372771525433605,1.1311328089141026,18.655609096252245
235,7630.360651402689,31.0,7661.360651402689,0,0,0,0,0,0,4,2,6,0,0,0,0,0,250,1.1834183921508965,1.1456085102165823,31.949458636251478
236,7661.360651402689,36.33418509855437,7697.694836501243,0,0,0,0,0,0,2,2,4,0,0,0,0,50,260,1.123913459511752,0.8059259157462668,34.1020706438255
237,7697.694836501243,35.520492624107646,7733.215329125351,1,0,0,3,0,0,2,0,6,0,0,0,0,50,270,1.0063739415626274,0.8241604127720222,31.865386848342762
238,7733.215329125351,31.236211194396674,7764.451540319747,0,0,0,1,0,0,4,1,6,0,0,0,0,20,270,1.0597269173147468,1.0909744100528331,30.108274285329433
239,7764.451540319747,31.0,7795.451540319747,1,0,0,0,0,0,2,2,5,0,0,0,0,50,260,1.0455932506308976,1.1260671467770589,25.520639400602995
240,7795.451540319747,31.14966878030009,7826.6012091000475,2,0,0,0,0,0,3,1,6,0,0,0,0,20,280,1.149414610118702,0.9876812460481893,13.369272023018855
241,7826.6012091000475,31.0,7857.6012091000475,2,0,0,1,0,0,1,2,6,0,0,0,0,50,260,0.9042378820715585,1.1560550542478814,33.4040085889482
242,7857.6012091000475,31.0,7888.6012091000475,1,0,0,0,0,0,4,1,6,0,0,0,0,0,270,1.1036639016417409,1.065250532035253,23.521457200074902
243,7888.6012091000475,31.0,7919.6012091000475,3,0,0,0,0,0,2,1,6,0,0,0,0,20,280,1.0663634667677175,1.15410432314788,16.13592001836957
244,7919.6012091000475,31.819068652435817,7951.420277752483,0,0,0,0,1,0,2,2,5,0,0,0,0,0,260,1.1936993977421906,1.0574992989085743,31.479331601708516
245,7951.420277752483,31.0,7982.420277752483,2,0,0,1,0,0,0,2,5,0,0,0,0,20,250,0.8915229934447199,1.0405763514570605,13.691993369420139
246,7982.420277752483,31.0,8013.420277752483,2,0,0,0,0,0,4,0,6,0,0,0,0,50,250,0.9948107541264366,1.0519407670356624,24.45583840093495
247,8013.420277752483,32.868805874600184,8046.2890836270835,1,1,0,0,0,0,2,2,6,0,0,0,0,20,250,0.8199018359551049,0.8652511332628419,17.06482489714685
248,8046.2890836270835,34.35315975007779,8080.642243377161,1,0,0,0,0,0,2,2,5,0,0,0,0,0,260,0.9755993410522115,0.9258843462689853,35.58361783989094
249,8080.642243377161,31.97747353844352,8112.619716915605,1,0,0,0,0,0,2,3,6,0,0,0,0,50,260,0.8626267597698815,0.9246792115932163,10.979679952882893
250,8112.619716915605,32.70942007576832,8145.329136991373,3,0,0,0,0,0,3,0,6,0,0,0,0,0,280,1.1147848702484147,0.967516274567711,29.53014734109789
251,8145.329136991373,31.0,8176.329136991373,2,0,0,1,0,0,3,0,6,0,0,0,0,50,280,0.9387676743003174,1.0015628918098867,15.727296310417717
252,8176.329136991373,31.0,8207.329136991373,0,0,0,1,0,0,4,1,6,0,0,0,0,20,250,1.0055602950056304,1.1985535672353516,21.978157316663683
253,8207.329136991373,33.2114546946741,8240.540591686047,1,0,0,1,0,0,4,0,6,0,0,0,0,20,250,0.9462457228856086,1.0339571434767805,38.334208964947486
254,8240.540591686047,31.485065956683684,8272.025657642731,0,0,0,2,0,0,0,4,6,0,0,0,0,50,260,0.8705066925354671,1.051631964451564,28.604118272824785
255,8272.025657642731,33.400094290995185,8305.425751933726,0,0,0,0,0,0,2,3,5,0,0,0,0,20,260,1.0771642254406473,0.9236748531651109,29.78125323443378
256,8305.425751933726,35.736125271698256,8341.161877205424,2,0,0,2,0,0,1,1,6,0,0,0,0,0,270,1.0102720407562482,0.814470156564594,31.965854650049273
257,8341.161877205424,36.306264894741616,8377.468142100166,0,0,0,4,0,0,2,0,6,0,0,0,0,20,280,0.8353237762532351,0.8485476753587244,38.28502519178189
258,8377.468142100166,31.0,8408.468142100166,0,0,0,1,1,0,2,0,4,0,0,0,0,0,260,0.921515282745276,1.1328780954249114,27.42783678798069
259,8408.468142100166,31.0,8439.468142100166,3,0,0,0,0,0,2,1,6,0,0,0,0,20,280,1.0184226162498207,1.050307766217898,13.737159153668838
260,8439.468142100166,34.464556038010414,8473.932698138176,3,0,0,2,0,0,1,0,6,0,0,0,0,0,280,0.8488253814075457,0.9504279558058351,38.355941111853056
261,8473.932698138176,31.207351499168,8505.140049637344,0,0,0,1,0,0,4,1,6,0,0,0,0,20,250,1.0592921306620091,1.0921198314792344,29.990260915265814
262,8505.140049637344,32.130684209820174,8537.270733847165,2,0,0,2,0,0,2,0,6,0,0,0,0,20,250,1.0527592192655626,0.991563836488126,27.83347568931557
263,8537.270733847165,33.18700844983323,8570.457742296998,1,0,0,1,1,0,3,0,6,0,0,0,0,20,270,1.0956311309671478,1.0352401400402351,38.29487179077076
264,8570.457742296998,31.0,8601.457742296998,1,0,0,1,0,0,3,1,6,0,0,0,0,0,270,0.9225031740367768,1.002115641838693,13.24862918526716
265,8601.457742296998,36.8350650116281,8638.292807308626,0,0,0,1,0,0,2,2,5,0,0,0,0,50,260,1.1836941494217146,0.8291850636300694,38.856249168654216
266,8638.292807308626,31.0,8669.292807308626,3,0,0,1,0,0,2,0,6,0,0,0,0,20,250,1.134071024165106,1.1919294332129078,10.336740677684459
267,8669.292807308626,31.404288276899024,8700.697095585525,1,0,0,2,1,0,2,0,6,0,0,0,0,20,250,1.1841029874633324,0.967407378168365,10.99005635889048
268,8700.697095585525,32.4615426329965,8733.158638218521,5,0,0,0,1,0,0,0,6,0,0,0,0,50,280,1.1335690155394944,0.93131324510954,24.28265678878607
269,8733.158638218521,31.0,8764.158638218521,1,0,0,0,1,0,2,1,5,0,0,0,0,20,250,1.0294791502778269,1.1154579958916975,25.95022644785398
270,8764.158638218521,31.089614259231894,8795.248252477753,0,0,0,0,0,0,4,2,6,0,0,0,0,50,250,1.0243334492951452,1.0655932515005362,26.85118368224178
271,8795.248252477753,31.341878018865827,8826.59013049662,0,0,0,2,0,0,3,1,6,0,0,0,0,20,250,0.8919153612086934,0.9722993519832805,18.99182701244468
272,8826.59013049662,32.998132281794824,8859.588262778414,0,0,0,0,0,0,4,2,6,0,0,0,0,0,270,0.9846429346837084,0.8572572224943253,14.540543760003693
273,8859.588262778414,31.0,8890.588262778414,2,0,0,0,0,0,3,1,6,0,0,0,0,50,280,1.0802024483088553,1.1151781664962908,13.488380855365794
274,8890.588262778414,32.214856591890566,8922.803119370305,1,0,0,0,0,0,4,1,6,0,0,0,0,50,250,0.8197774737459604,0.9151056050472787,20.76895244461003
275,8922.803119370305,32.79329465456067,8955.596414024865,0,0,0,0,0,0,5,1,6,0,0,0,0,0,260,1.1906407769567728,0.9057185837797276,23.94500505883402
276,8955.596414024865,31.87322746684913,8987.469641491714,0,0,0,0,1,0,4,1,6,0,0,0,0,0,270,0.8089794464768818,0.9389374927177305,20.721062270379026
277,8987.469641491714,34.43256997933531,9021.90221147105,0,0,0,1,1,0,2,2,6,0,0,0,0,20,260,1.0203116843530624,0.8135889715710038,24.426401519287936
278,9021.90221147105,32.75254083967411,9054.654752310724,0,0,0,1,0,0,2,3,6,0,0,0,0,20,250,1.1843773880869164,0.9231083122058505,25.47522742878457
279,9054.654752310724,31.0,9085.654752310724,2,0,0,1,0,0,2,1,6,0,0,0,0,20,250,1.1074791106244615,1.1375903572434827,26.31292091221265
280,9085.654752310724,31.0,9116.654752310724,1,0,0,1,0,0,3,0,5,0,0,0,0,50,250,1.1746901455299945,1.0486244755715355,21.708143371456533
281,9116.654752310724,33.56591077548546,9150.22066308621,0,0,0,0,0,0,4,1,5,0,0,0,0,0,250,1.199895232802884,1.022378556674715,39.41914545534391
282,9150.22066308621,31.902984202641164,9182.12364728885,1,0,0,0,0,0,4,1,6,0,0,0,0,50,250,0.8781491096828488,1.120725636779784,37.01649508143713
283,9182.12364728885,32.623671966179245,9214.74731925503,2,0,0,2,0,0,2,0,6,0,0,0,0,0,250,1.1898242041206646,0.9888109276143655,30.921312235817922
284,9214.74731925503,31.121612353910677,9245.86893160894,3,0,0,0,0,0,2,0,5,0,0,0,0,50,250,1.1053782808630515,1.1538915406728223,34.206207673867716
285,9245.86893160894,31.0,9276.86893160894,1,0,0,2,0,0,1,2,6,0,0,0,0,20,260,0.9565340403078351,1.1694029895476643,17.223155974823367
286,9276.86893160894,33.89955299872054,9310.76848460766,2,0,0,1,0,0,2,1,6,0,0,0,0,50,250,1.1609046205551217,0.8053932893845768,13.738562429984723
287,9310.76848460766,32.62987042266104,9343.398355030322,2,0,0,1,0,0,3,0,6,0,0,0,0,50,250,0.8681921482046853,0.903464075877935,22.550720957849272
288,9343.398355030322,31.0,9374.398355030322,0,1,0,0,0,0,3,2,6,0,0,0,0,0,260,1.0865992188689149,1.0471125132535808,16.125166314892546
289,9374.398355030322,31.0,9405.398355030322,0,0,0,0,1,0,5,0,6,0,0,0,0,20,250,1.0032571155390735,1.1825822033971056,25.657729811017603
290,9405.398355030322,31.0,9436.398355030322,0,0,0,0,0,0,6,0,6,0,0,0,0,0,280,1.1747877781859073,1.110596743546343,19.10550224901759
291,9436.398355030322,31.0,9467.398355030322,0,0,0,0,0,0,5,1,6,0,0,0,0,0,270,0.9896814278931139,1.0532560908886408,16.885781515762726
292,9467.398355030322,35.05904351203935,9502.457398542361,1,0,0,1,0,0,2,2,6,0,0,0,0,50,260,0.8232614556147657,0.8289788090804067,29.8598778488284
293,9502.457398542361,33.26677254144852,9535.72417108381,0,0,0,0,0,0,4,2,6,0,0,0,0,20,270,0.854263105064873,0.8411152533018131,12.303971246893203
294,9535.72417108381,33.73750535673935,9569.46167644055,1,0,0,2,0,0,1,2,6,0,0,0,0,20,280,1.128469124908797,0.814249067907066,14.280925249017447
295,9569.46167644055,34.1429924275144,9603.604668868064,1,0,0,0,0,0,3,2,6,0,0,0,0,20,260,0.9477786825953537,0.8492045958723937,26.683765677287457
296,9603.604668868064,31.0,9634.604668868064,1,1,0,2,0,0,1,1,6,0,0,0,0,20,250,0.9066797213511913,1.156367373922875,26.89732897594587
297,9634.604668868064,31.36917046074086,9665.973839328804,3,0,0,0,1,0,2,0,6,0,0,0,0,50,270,1.0003187669447613,0.97906372449451,20.91002662785835
298,9665.973839328804,31.0,9696.973839328804,1,0,0,1,1,0,2,1,6,0,0,0,0,50,250,1.0204676214291555,1.1442506311668479,20.919386013063445
299,9696.973839328804,32.847122609688086,9729.820961938492,1,0,0,0,0,0,3,2,6,0,0,0,0,20,260,0.9602745919349098,0.9409360426654889,27.899581460093422
300,9729.820961938492,31.0,9760.820961938492,4,0,0,0,0,0,2,0,6,0,0,0,0,50,280,1.1468939894094117,1.17535726835472,33.35845343193602
301,9760.820961938492,31.582341113606162,9792.403303052099,1,0,0,0,1,0,1,3,6,0,0,0,0,20,260,0.9762081313668577,0.9537175865486552,11.397805030197187
302,9792.403303052099,31.0,9823.403303052099,1,0,0,0,0,0,3,1,5,0,0,0,0,50,260,0.9347433330711475,1.1838794970187179,30.1030901454019
303,9823.403303052099,33.985365257498415,9857.388668309597,2,0,0,1,0,0,2,1,6,0,0,0,0,50,250,0.9910975463547969,0.8908102436566172,30.106412947132007
304,9857.388668309597,32.068222709875045,9889.456891019472,2,0,0,1,0,0,2,1,6,0,0,0,0,20,280,1.0549171924850789,0.9182579962409255,18.161996850737758
305,9889.456891019472,31.0,9920.456891019472,2,0,0,0,0,0,4,0,6,0,0,0,0,20,280,1.119451158366176,1.1016706225944684,25.786888252075734
306,9920.456891019472,31.0,9951.456891019472,2,0,0,0,0,0,3,1,6,0,0,0,0,50,280,0.8690323926481509,1.1392862887174182,15.55135059899188
307,9951.456891019472,33.85904906240103,9985.315940081873,0,0,0,1,0,1,3,1,6,0,0,0,0,20,260,0.8680309440704188,0.8075886922242512,19.976882019811807
308,9985.315940081873,32.30492514595608,10017.62086522783,3,0,0,1,0,0,2,0,6,0,0,0,0,50,250,0.8701931720312945,1.121551365023032,39.58267137257658
309,10017.62086522783,32.14374287368446,10049.764608101514,2,0,0,1,0,0,3,0,6,0,0,0,0,50,280,0.8367384020904398,1.135211825109547,39.57607119012644
310,10049.764608101514,31.0,10080.764608101514,1,0,0,0,0,0,4,0,5,0,0,0,0,0,270,1.1564641102163362,1.0948737152660648,26.177602611853633
311,10080.764608101514,31.60421697264246,10112.368825074156,2,0,0,1,0,0,3,0,6,0,0,0,0,20,270,1.1271049335449916,0.9520623158142845,11.282538045965403
