lote,tiempo_inicio_lote,tiempo_ciclo,tiempo_averia,envase,parison_cm,rebaba_gr,defectos,no_detectados,volumen,espesor
49,8.23099041,0.1619042469,0,3,26.39449087,2.431614875,2,0,929.4586647,0.5599248158
49,8.23099041,0.1619042469,0,4,27.0074497,5.351593257,2,0,982.2414465,0.5008213997
49,8.23099041,0.1619042469,0,5,27.4829989,5.799850455,2,0,952.3568411,0.5693480859
49,8.23099041,0.1619042469,0,6,27.13730601,4.08562414,2,0,1145.416078,0.5284995411
50,8.392894657,0.1564321773,0,1,26.57857323,3.733102739,2,0,1234.923972,0.5815499272
50,8.392894657,0.1564321773,0,2,26.88612545,4.716311753,1,0,913.758159,0.624808315
50,8.392894657,0.1564321773,0,3,27.38059698,5.074079082,2,0,1239.377832,0.5391965989
50,8.392894657,0.1564321773,0,4,27.46684334,6.490761782,1,0,1080.659603,0.6695036677
50,8.392894657,0.1564321773,0,5,27.25854953,5.536301963,1,0,1120.518227,0.6154629852
50,8.392894657,0.1564321773,0,6,26.36133773,3.209189766,1,0,879.946097,0.6474943883
51,8.549326835,0.1701407054,0,1,26.15396498,1.365351654,1,0,1048.949339,0.6960119009
51,8.549326835,0.1701407054,0,2,27.42553269,5.732688588,3,0,932.7404995,0.7014423112
51,8.549326835,0.1701407054,0,3,27.13897993,4.443218438,2,0,1136.3654,0.5342070075
51,8.549326835,0.1701407054,0,4,27.07528417,5.219163787,2,1,915.6621471,0.5421347562
51,8.549326835,0.1701407054,0,5,26.62170552,4.036479087,2,0,1136.715166,0.5323297242
51,8.549326835,0.1701407054,0,6,26.07285741,2.126467902,1,0,1049.531457,0.6591093043
52,8.71946754,0.179005473,0,1,27.46925114,6.991348968,1,0,1051.644048,0.6153987916
52,8.71946754,0.179005473,0,2,26.4483697,2.977516071,2,0,1130.005714,0.7245280598
52,8.71946754,0.179005473,0,3,27.47200324,6.469365747,2,0,988.1174324,0.7017121139
52,8.71946754,0.179005473,0,4,26.6262169,3.694805967,2,0,1078.255278,0.7001471714
52,8.71946754,0.179005473,0,5,27.12527753,4.273476678,2,0,1118.101672,0.5599707252
52,8.71946754,0.179005473,0,6,27.30205306,6.051368585,2,1,1175.610487,0.5307440019
53,8.898473013,0.1754211915,0,1,26.8281869,2.934251432,2,0,1240.329089,0.5937961943
53,8.898473013,0.1754211915,0,2,26.81992271,4.08607378,2,0,1109.052954,0.7265323116
53,8.898473013,0.1754211915,0,3,26.64276172,3.370365754,1,0,1055.538741,0.6131594681
53,8.898473013,0.1754211915,0,4,27.3985728,6.142546663,2,0,979.052012,0.5152566324
53,8.898473013,0.1754211915,0,5,26.75771053,3.492693528,2,0,923.547639,0.5204529407
53,8.898473013,0.1754211915,0,6,27.49494662,6.897139403,1,0,1151.062276,0.6591496687
54,9.073894205,0.1735029869,0,1,26.81035597,3.411362574,1,0,1227.995068,0.6157627804
54,9.073894205,0.1735029869,0,2,27.42231773,5.329503346,1,0,927.0049552,0.65416841
54,9.073894205,0.1735029869,0,3,26.80663132,4.238110573,3,0,1019.683781,0.5311780428
54,9.073894205,0.1735029869,0,4,26.08140211,1.874287093,2,0,982.6861502,0.5262562694
54,9.073894205,0.1735029869,0,5,26.80225156,4.100090031,2,0,856.7563873,0.7019896197
54,9.073894205,0.1735029869,0,6,26.12975783,1.986215463,2,0,1164.756759,0.590405213
55,9.247397191,0.1765943864,0,1,27.19252568,5.646408525,2,0,1120.915618,0.7742506749
55,9.247397191,0.1765943864,0,2,26.45703673,3.101556379,3,0,1064.860819,0.7840938168
55,9.247397191,0.1765943864,0,3,26.27203698,2.554624816,2,0,1183.899347,0.5582978646
55,9.247397191,0.1765943864,0,4,27.08838389,4.79642833,2,0,876.945103,0.5294607204
55,9.247397191,0.1765943864,0,5,26.45851323,2.778488075,1,0,1030.258391,0.6849027291
55,9.247397191,0.1765943864,0,6,27.26016509,4.693898458,2,0,1145.926486,0.6308372198
56,9.423991578,0.1736900276,0,1,27.32950375,4.8217062,2,0,1065.447215,0.5789703952
56,9.423991578,0.1736900276,0,2,26.81520399,4.86018558,2,0,1212.521431,0.6654781996
56,9.423991578,0.1736900276,0,3,26.59517774,3.094403691,1,0,1035.880457,0.653123598
56,9.423991578,0.1736900276,0,4,26.98911996,5.408936255,2,0,921.6580736,0.7846135495
56,9.423991578,0.1736900276,0,5,27.36158914,5.503957549,2,0,867.1233763,0.5620322224
56,9.423991578,0.1736900276,0,6,26.3949741,2.475719732,2,0,1181.858862,0.7504616799
57,9.597681605,0.1670725992,0,1,26.90631647,4.186360384,1,0,1044.744625,0.6446330269
57,9.597681605,0.1670725992,0,2,26.3455195,2.835696501,2,0,1136.921083,0.5354990668
57,9.597681605,0.1670725992,0,3,26.24169371,2.107829951,1,1,867.2577325,0.6720459534
57,9.597681605,0.1670725992,0,4,27.07932095,5.113711571,2,0,1075.441881,0.5055860107
57,9.597681605,0.1670725992,0,5,27.23067977,4.685512324,2,0,1090.335486,0.7383848211
57,9.597681605,0.1670725992,0,6,26.30352282,2.785056067,1,0,1004.184753,0.5325710342
58,9.764754205,0.1460745945,0,1,27.24128267,6.152915828,1,0,902.1315363,0.6810423952
58,9.764754205,0.1460745945,0,2,26.57185474,3.186262619,2,0,1170.920078,0.7368666755
58,9.764754205,0.1460745945,0,3,27.31514947,5.435667331,2,0,1193.621299,0.5849800004
58,9.764754205,0.1460745945,0,4,26.54340468,2.217816323,3,0,1125.106695,0.5947705144
58,9.764754205,0.1460745945,0,5,27.17568263,5.093547586,1,0,1151.98876,0.6239684475
58,9.764754205,0.1460745945,0,6,27.12172129,4.832307311,1,0,1191.999569,0.6977848547
59,9.910828799,0.150988138,0,1,27.38879268,5.747739616,2,1,886.4354337,0.5435985308
59,9.910828799,0.150988138,0,2,26.89620885,5.038623466,2,0,1058.402217,0.7134817495
59,9.910828799,0.150988138,0,3,26.77372045,3.180394584,1,0,863.4437406,0.6798544739
59,9.910828799,0.150988138,0,4,26.87912025,4.122667597,1,0,991.2510653,0.6185429351
59,9.910828799,0.150988138,0,5,26.90954511,3.583074733,2,0,1235.315066,0.5829523546
59,9.910828799,0.150988138,0,6,27.43506402,6.79170063,2,0,1228.806186,0.7408826728
60,10.06181694,0.1902229032,0,1,26.10133139,1.623166231,2,0,860.940279,0.5348804904
60,10.06181694,0.1902229032,0,2,26.13951415,1.837323788,2,1,1182.870818,0.5744772828
60,10.06181694,0.1902229032,0,3,27.36489119,5.791049216,2,0,1228.847244,0.7049321926
60,10.06181694,0.1902229032,0,4,27.38028219,6.198722954,2,0,912.3982274,0.532006787
60,10.06181694,0.1902229032,0,5,27.34549966,6.462491513,2,0,1046.936151,0.7956083988
60,10.06181694,0.1902229032,0,6,26.81115192,3.853450121,1,1,1169.707967,0.643496023
61,10.25203984,0.1639846237,0,1,26.8228451,3.363840626,3,0,1095.111239,0.5779102307
61,10.25203984,0.1639846237,0,2,26.26983384,1.209846357,2,0,1191.730435,0.5838888596
61,10.25203984,0.1639846237,0,3,26.22432209,2.399082371,2,0,908.3374941,0.7877443762
61,10.25203984,0.1639846237,0,4,26.85175178,3.787876905,1,0,970.0136729,0.6686415356
61,10.25203984,0.1639846237,0,5,27.39776686,5.423928783,0,0,994.3848084,0.6681050104
61,10.25203984,0.1639846237,0,6,26.53266356,3.216925524,3,0,919.8155343,0.7340927294
62,10.41602446,0.192016382,0,1,26.10701612,0.6998045091,2,0,1078.65503,0.7546702316
62,10.41602446,0.192016382,0,2,26.88037966,5.022656904,1,0,1195.122593,0.6089494521
62,10.41602446,0.192016382,0,3,26.15451397,0.6701872265,2,0,882.0258952,0.5500731395
62,10.41602446,0.192016382,0,4,27.32820698,5.28296891,1,0,912.1097448,0.6964498027
62,10.41602446,0.192016382,0,5,26.71423211,4.458112188,2,0,1194.147527,0.597560395
62,10.41602446,0.192016382,0,6,26.84597673,4.017712631,1,0,1102.419009,0.6907553409
63,10.60804085,0.1616293313,0,1,26.70379693,2.488138393,2,0,1189.178595,0.6031654752
63,10.60804085,0.1616293313,0,2,26.6176038,3.289930867,2,0,852.887194,0.612093163
63,10.60804085,0.1616293313,0,3,27.36493161,6.408342347,2,0,945.824726,0.7293614882
63,10.60804085,0.1616293313,0,4,26.92659412,3.798163139,1,0,965.8381197,0.6910678129
63,10.60804085,0.1616293313,0,5,27.09066061,4.295663599,2,0,957.6780532,0.7145587827
63,10.60804085,0.1616293313,0,6,27.26531945,6.346675303,2,0,1166.569886,0.5990745941
64,10.76967018,0.1508697551,0,1,27.10642852,3.952434929,1,0,1158.490133,0.6328882826
64,10.76967018,0.1508697551,0,2,26.06327887,2.097056512,1,0,979.2252754,0.6887492762
64,10.76967018,0.1508697551,0,3,26.48677023,2.044098236,1,0,895.1713837,0.6898726898
64,10.76967018,0.1508697551,0,4,26.13421985,0.786733052,2,0,1088.484914,0.611419599
64,10.76967018,0.1508697551,0,5,26.18874119,1.128146452,2,0,1130.531256,0.7374398733
64,10.76967018,0.1508697551,0,6,27.34799457,5.704319403,1,0,993.2669989,0.5404196521
65,10.92053993,0.1726400786,0,1,26.44350899,2.084156765,2,0,877.5506333,0.5465076434
65,10.92053993,0.1726400786,0,2,27.08150534,5.114471159,3,0,1160.406627,0.5716359675
65,10.92053993,0.1726400786,0,3,26.78480081,2.889322922,2,0,1106.361572,0.5331392402
65,10.92053993,0.1726400786,0,4,26.78873204,4.172396489,1,0,1184.519811,0.6973763775
65,10.92053993,0.1726400786,0,5,27.20152992,4.340779688,2,0,1205.90693,0.523987041
65,10.92053993,0.1726400786,0,6,26.45585682,3.490026729,2,0,866.2612609,0.5211164389
66,11.09318001,0.1788265682,0,1,26.53694505,2.803016222,1,0,892.2056728,0.69158729
66,11.09318001,0.1788265682,0,2,26.52848611,2.486180019,1,0,1249.373429,0.632903651
66,11.09318001,0.1788265682,0,3,27.14856233,5.885668326,2,0,1075.257881,0.5641784408
66,11.09318001,0.1788265682,0,4,26.45276248,2.190621372,2,0,1057.043744,0.7980236029
66,11.09318001,0.1788265682,0,5,26.23207218,0.8904340365,2,0,1072.529234,0.7777767351
66,11.09318001,0.1788265682,0,6,27.10139893,5.314913135,1,1,1009.919299,0.775364541
67,11.27200658,0.1865205804,0,1,26.52189531,3.467008689,2,1,872.3690835,0.7312704511
67,11.27200658,0.1865205804,0,2,26.45717509,1.687813587,1,1,1160.967447,0.6147460887
67,11.27200658,0.1865205804,0,3,26.75709402,3.102837328,1,0,1028.246494,0.6785396574
67,11.27200658,0.1865205804,0,4,27.1607377,4.336880758,1,0,884.031595,0.6505469347
67,11.27200658,0.1865205804,0,5,27.16515785,4.738475786,2,0,948.4983362,0.5214931941
67,11.27200658,0.1865205804,0,6,27.48147788,6.43490676,2,0,859.6827321,0.5914456543
68,11.45852716,0.1478813678,0,1,27.30312853,6.216428225,2,1,1229.576366,0.7780189085
68,11.45852716,0.1478813678,0,2,26.38798701,2.328535867,3,0,931.5205412,0.6569797644
68,11.45852716,0.1478813678,0,3,27.18378274,5.392986579,3,1,918.1278588,0.5852040623
68,11.45852716,0.1478813678,0,4,27.30111566,5.867914085,3,0,1195.712909,0.5057234972
68,11.45852716,0.1478813678,0,5,26.68697939,4.26514643,1,0,924.566955,0.6501952469
68,11.45852716,0.1478813678,0,6,26.35430715,3.200699123,1,0,990.7652329,0.6875692911
69,11.60640853,0.1874877608,0,1,26.57331068,3.934490613,2,0,1112.772704,0.5263385051
69,11.60640853,0.1874877608,0,2,26.31013591,1.366248735,1,0,981.7138953,0.6626701254
69,11.60640853,0.1874877608,0,3,26.21772859,2.630651353,2,0,1248.27432,0.7927330727
69,11.60640853,0.1874877608,0,4,27.32019785,5.46418249,2,0,1140.831813,0.7296305038
69,11.60640853,0.1874877608,0,5,27.14367123,5.240161722,2,0,892.7085731,0.555423949
69,11.60640853,0.1874877608,0,6,26.90706764,4.609362531,1,0,1040.640888,0.6506973762
70,11.79389629,0.1696200425,0,1,26.09920449,2.202580056,3,0,1245.297367,0.7273329769
70,11.79389629,0.1696200425,0,2,26.57056125,2.629419113,2,0,866.73051,0.720599534
70,11.79389629,0.1696200425,0,3,26.06362387,2.215098937,2,0,1030.643837,0.7481030305
70,11.79389629,0.1696200425,0,4,26.45683122,3.259483548,1,1,966.4717449,0.6194119674
70,11.79389629,0.1696200425,0,5,26.16975738,2.153594565,2,0,1030.679235,0.7167940374
70,11.79389629,0.1696200425,0,6,26.68202481,2.895212205,2,0,1135.053757,0.5605796014
71,11.96351633,0.1959992893,0,1,26.56801795,2.755906891,2,0,1054.666581,0.7849261667
71,11.96351633,0.1959992893,0,2,26.46427746,3.167651119,1,0,1134.818995,0.6258745074
71,11.96351633,0.1959992893,0,3,26.81525174,2.874398023,2,0,1033.457063,0.7566233169
71,11.96351633,0.1959992893,0,4,26.92964906,4.379720114,1,0,947.8852686,0.6642024829
71,11.96351633,0.1959992893,0,5,27.38057705,4.946196857,2,0,1185.205774,0.589532464
71,11.96351633,0.1959992893,0,6,26.86844944,4.912669449,1,0,920.9677069,0.6366013484
72,12.15951562,0.1574009435,0,1,27.04374425,4.889395214,1,0,1060.821093,0.6573938628
72,12.15951562,0.1574009435,0,2,26.91326691,3.8400712,2,0,1244.511377,0.5861561911
72,12.15951562,0.1574009435,0,3,26.91410864,4.627224084,2,0,1047.001781,0.5539721695
72,12.15951562,0.1574009435,0,4,26.50068839,2.879084528,2,0,1249.594803,0.6242123419
72,12.15951562,0.1574009435,0,5,27.02875368,4.29536895,3,0,979.5695358,0.5018393787
72,12.15951562,0.1574009435,0,6,26.96847833,4.363969544,2,0,1216.465221,0.7391763151
73,12.31691656,0.1767252327,0,1,27.02823995,5.209912386,2,0,1064.35419,0.5624787411
73,12.31691656,0.1767252327,0,2,26.58434941,3.242427355,1,0,1186.96231,0.6712944923
73,12.31691656,0.1767252327,0,3,27.42609012,5.440240901,1,0,945.0568985,0.6355718989
73,12.31691656,0.1767252327,0,4,26.28531752,2.849215151,1,1,1043.065276,0.6500162925
73,12.31691656,0.1767252327,0,5,27.08685595,4.735418715,2,0,1120.686915,0.5398151469
73,12.31691656,0.1767252327,0,6,26.78086657,4.060116046,3,1,1036.750361,0.513841931
74,12.4936418,0.1675483135,0,1,26.93441744,4.309489149,2,0,959.4547543,0.5045770152
74,12.4936418,0.1675483135,0,2,26.50810834,2.671605239,1,0,878.4971485,0.6839788651
74,12.4936418,0.1675483135,0,3,27.25426161,5.803286698,1,0,1088.448545,0.6778268672
74,12.4936418,0.1675483135,0,4,26.19769292,2.319934782,1,0,1152.297174,0.6397086089
74,12.4936418,0.1675483135,0,5,26.92541313,5.07547085,2,0,939.5177816,0.7583288831
74,12.4936418,0.1675483135,0,6,26.69186253,2.771197534,1,1,1040.133745,0.6054322462
75,12.66119011,0.1491533276,0,1,26.82192353,4.834109515,1,0,1015.376762,0.6862624517
75,12.66119011,0.1491533276,0,2,26.99391839,3.646104436,2,0,1067.810752,0.5708462957
75,12.66119011,0.1491533276,0,3,26.10441145,0.584148069,2,0,920.4696009,0.7867650339
75,12.66119011,0.1491533276,0,4,26.95419923,3.351203655,2,0,1204.904615,0.7709768014
75,12.66119011,0.1491533276,0,5,27.3698064,5.419411406,1,0,976.6390869,0.6710829224
75,12.66119011,0.1491533276,0,6,26.44127699,2.288065971,3,0,1011.678966,0.5382667091
76,12.81034344,0.1793536742,0,1,26.81767818,4.196392916,0,0,1003.115846,0.6144695135
76,12.81034344,0.1793536742,0,2,26.10761899,0.4093382383,2,0,1118.026433,0.5402832344
76,12.81034344,0.1793536742,0,3,26.90664427,4.035245879,2,0,1032.411462,0.7366785274
76,12.81034344,0.1793536742,0,4,26.35512495,2.250540052,2,0,1081.1754,0.754041166
76,12.81034344,0.1793536742,0,5,26.21313122,2.21103336,2,0,1042.613163,0.7071491795
76,12.81034344,0.1793536742,0,6,27.44061657,5.215137096,2,1,1038.980629,0.7225058332
77,12.98969711,0.1598898454,0,1,26.43381266,1.594060385,2,0,1234.232521,0.7394669666
77,12.98969711,0.1598898454,0,2,27.21334367,5.509499327,2,0,870.6479539,0.7971094488
77,12.98969711,0.1598898454,0,3,26.16732411,0.9368151197,2,0,1193.143354,0.504260903
77,12.98969711,0.1598898454,0,4,26.51427199,1.974757628,2,0,1169.748803,0.7586043284
77,12.98969711,0.1598898454,0,5,26.31628512,2.579411911,1,0,1026.074003,0.6912723999
77,12.98969711,0.1598898454,0,6,26.79878125,3.564659547,2,0,1148.460218,0.7257283559
78,13.14958696,0.1592918737,0,1,27.43427548,5.900277199,2,1,1217.084856,0.6912272454
78,13.14958696,0.1592918737,0,2,27.10147018,5.04545088,2,0,1159.260406,0.7247272735
78,13.14958696,0.1592918737,0,3,26.15586093,1.439216902,2,0,854.7845644,0.5293096278
78,13.14958696,0.1592918737,0,4,26.95712433,4.777257171,2,0,1184.183655,0.7851466878
78,13.14958696,0.1592918737,0,5,26.38000361,2.268359288,2,0,1208.400652,0.7086960901
78,13.14958696,0.1592918737,0,6,26.11099559,1.943992036,2,0,979.3616511,0.5485898095
79,13.30887883,0.1525741673,0,1,26.32757975,2.437029048,2,0,907.5490401,0.730612197
79,13.30887883,0.1525741673,0,2,26.9605029,5.238758858,2,0,1208.604957,0.5446562826
79,13.30887883,0.1525741673,0,3,27.26607373,6.007910083,1,0,1046.271782,0.6308173002
79,13.30887883,0.1525741673,0,4,27.0227536,4.392805063,2,0,1224.016875,0.607675498
79,13.30887883,0.1525741673,0,5,26.26492746,1.009000768,1,0,1156.603236,0.6943377715
79,13.30887883,0.1525741673,0,6,26.20991443,1.123336112,2,1,1103.116508,0.7205972549
80,13.461453,0.1662327269,0,1,26.0642218,0.4619001322,2,1,872.4217812,0.7363335596
80,13.461453,0.1662327269,0,2,26.21238571,2.053492056,2,0,1219.926325,0.5110633002
80,13.461453,0.1662327269,0,3,26.68427689,2.744334952,2,1,972.934934,0.7381091314
80,13.461453,0.1662327269,0,4,27.47328913,6.530504253,2,0,1020.484586,0.7434563089
80,13.461453,0.1662327269,0,5,26.18111823,0.918501486,1,0,1087.234101,0.6006511183
80,13.461453,0.1662327269,0,6,27.16649246,4.127599863,1,1,1188.946684,0.6837324516
81,13.62768572,0.1411711758,0,1,26.61804699,4.046557685,1,0,1105.930281,0.6569260592
81,13.62768572,0.1411711758,0,2,26.35345851,1.476246096,2,0,989.1414267,0.5013710124
81,13.62768572,0.1411711758,0,3,26.29057849,2.613642367,2,0,1113.730863,0.5829279752
81,13.62768572,0.1411711758,0,4,26.50144194,3.371207117,1,0,964.025808,0.6304014927
81,13.62768572,0.1411711758,0,5,27.08210462,4.985410113,2,0,896.4260342,0.7685237525
81,13.62768572,0.1411711758,0,6,26.56329858,2.419445525,2,1,1145.099146,0.7609658909
82,13.7688569,0.1846529616,0,1,27.03831579,3.76552822,2,0,930.8843563,0.5381635294
82,13.7688569,0.1846529616,0,2,26.91729214,3.561100323,1,0,1165.818786,0.6913997642
82,13.7688569,0.1846529616,0,3,27.09502663,5.317732375,2,0,1184.79561,0.5837512635
82,13.7688569,0.1846529616,0,4,26.06008802,1.152314693,2,0,852.0310325,0.7940552124
82,13.7688569,0.1846529616,0,5,26.01863449,1.52901078,1,0,946.204597,0.6675460899
82,13.7688569,0.1846529616,0,6,27.12093004,3.985165901,2,0,1131.321795,0.7573766334
83,13.95350986,0.1919754199,0,1,26.63885338,2.783022458,2,0,983.1624554,0.5098142526
83,13.95350986,0.1919754199,0,2,27.01197945,5.329695982,2,0,871.9246701,0.7835966689
83,13.95350986,0.1919754199,0,3,27.47187743,5.646016576,2,1,1133.734854,0.5614137779
83,13.95350986,0.1919754199,0,4,26.40103678,2.768763211,1,0,940.1748905,0.6058135008
83,13.95350986,0.1919754199,0,5,26.43839653,2.781407471,1,0,1121.323317,0.6598566396
83,13.95350986,0.1919754199,0,6,26.43255903,3.432259415,2,0,882.0681613,0.769383758
84,14.14548528,0.1753183355,0,1,26.96702666,3.978914307,1,0,988.6800987,0.6331580156
84,14.14548528,0.1753183355,0,2,26.89003588,4.519241488,2,0,1108.420491,0.5978919241
84,14.14548528,0.1753183355,0,3,27.15462461,4.149301081,2,0,1043.697245,0.7912172145
84,14.14548528,0.1753183355,0,4,26.99953395,3.81700525,2,0,1185.732671,0.7078577807
84,14.14548528,0.1753183355,0,5,26.51577052,2.557046913,2,0,863.8756355,0.5950831294
84,14.14548528,0.1753183355,0,6,26.00644146,1.499610255,2,0,1033.216294,0.5960653793
85,14.32080362,0.1805617761,0,1,27.09746078,5.654271531,2,0,1026.842214,0.7067440944
85,14.32080362,0.1805617761,0,2,26.87514716,3.517517735,1,1,872.0134545,0.6923937958
85,14.32080362,0.1805617761,0,3,26.47663672,2.883947589,2,1,1054.715009,0.5583350118
85,14.32080362,0.1805617761,0,4,27.46628544,6.897717397,1,0,963.8601462,0.60540651
85,14.32080362,0.1805617761,0,5,27.34464324,5.00108175,1,0,1238.144269,0.6271496595
85,14.32080362,0.1805617761,0,6,26.13267242,1.284823328,2,1,1234.038119,0.7268342161
86,14.50136539,0.1775674934,0,1,26.83892159,3.872921334,2,0,1183.834081,0.5911743138
86,14.50136539,0.1775674934,0,2,26.73782975,3.966702661,3,0,1207.07461,0.6251470316
86,14.50136539,0.1775674934,0,3,26.94199407,4.260055883,2,0,1076.229836,0.7605037755
86,14.50136539,0.1775674934,0,4,26.20324609,1.040351364,2,1,977.8724446,0.7634951793
86,14.50136539,0.1775674934,0,5,26.27487125,1.154275037,2,0,1055.546597,0.7299327313
86,14.50136539,0.1775674934,0,6,26.87006996,4.702030191,2,0,1125.338657,0.528750023
87,14.67893289,0.162094578,0,1,26.78847924,3.833071978,2,0,1095.371344,0.7494248546
87,14.67893289,0.162094578,0,2,26.54385285,3.543910373,2,0,1041.807292,0.5934720398
87,14.67893289,0.162094578,0,3,26.213539,1.203027862,2,0,938.9431391,0.7570445628
87,14.67893289,0.162094578,0,4,26.16172607,2.154039328,2,0,1152.933614,0.5127550822
87,14.67893289,0.162094578,0,5,26.30810178,2.88430221,2,0,1162.948326,0.7760294212
87,14.67893289,0.162094578,0,6,27.09283113,4.321309832,1,0,914.2229344,0.6501903246
88,14.84102747,0.161787544,0,1,27.06163414,4.461037206,1,1,935.6061546,0.6512585815
88,14.84102747,0.161787544,0,2,27.47691913,5.433686741,2,0,941.021685,0.5338536436
88,14.84102747,0.161787544,0,3,26.90058426,3.786570602,2,0,896.2890428,0.5850834328
88,14.84102747,0.161787544,0,4,27.01869666,3.935923386,1,1,1186.42331,0.6427030391
88,14.84102747,0.161787544,0,5,26.15258323,2.386402945,1,0,1010.249715,0.6771671697
